"","Identifiers","c_1","c_2","c_3","c_4","n_5","n_6","n_7","n_8","r_1","r_2","r_3","r_4","C_mean","N_mean","R_mean","C_sd","N_sd","R_sd","ANOVA_p","ANOVA_padj","hclust_clusters","Z_scores_c_1","Z_scores_c_2","Z_scores_c_3","Z_scores_c_4","Z_scores_n_5","Z_scores_n_6","Z_scores_n_7","Z_scores_n_8","Z_scores_r_1","Z_scores_r_2","Z_scores_r_3","Z_scores_r_4","N_vs_C_Ttest_p","N_vs_C_Ttest_padj","log(N/C)","R_vs_C_Ttest_p","R_vs_C_Ttest_padj","log(R/C)","R_vs_N_Ttest_p","R_vs_N_Ttest_padj","log(R/N)","missing_data_c_1","missing_data_c_2","missing_data_c_3","missing_data_c_4","missing_data_n_5","missing_data_n_6","missing_data_n_7","missing_data_n_8","missing_data_r_1","missing_data_r_2","missing_data_r_3","missing_data_r_4","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"27","ABD12_MOUSE",0.655314980640853,1.37113324658982,0.601917894943188,0.00101213822782498,0.328337071606526,1.08711284245171,0.885500617127779,0.398109424721699,1.04408141114436,1.4819829336226,0.944626584437025,0.484431350131686,0.657344565100421,0.674764988976928,0.988780569833918,0.560756266531976,0.370130995011389,0.409318321333193,0.53338546633441,0.821692394966405,NA,-0.268538502944014,1.35614701419054,-0.38973333118045,-1.75360308212061,-1.01067697370062,0.711508760146894,0.253911520536348,-0.852315365740896,0.613840753402284,1.6077414337075,0.388109133734378,-0.65639136003136,0.960579074305448,0.984474082887252,0.0174204238765068,0.379807501061328,0.844326366312773,0.331436004733497,0.298909958810543,0.848403079736876,0.31401558085699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q99LR1|ABD12_MOUSE","sp|Q99LR1|ABD12_MOUSE","18","18","18","Lysophosphatidylserine lipase ABHD12",1,18,18,18
"28","ABHEB_MOUSE",-2.10292526409842,-2.09008660753256,-1.97038053472712,-1.97080718603403,-2.00592890787517,-1.57858118221057,-3.20757980320305,-0.985549284110565,-5.82968094771714,-2.46038475395625,-2.13967747213023,-1.94685569262083,-2.03354989809803,-1.94440979434984,-3.09414971660611,0.072884285702759,0.940323902378186,1.83594571335988,0.35843564189278,0.781606518229396,NA,0.210621683095769,0.221249144255176,0.320338299943579,0.319985130578114,0.290912405343714,0.644658245709644,-0.703778756597455,1.13555255626423,-2.87427673092995,-0.0852727374019296,0.18019928949277,0.33981147024634,0.862003226331819,0.955126878045268,0.0891401037481923,0.331688631894195,0.844326366312773,-1.06059981850808,0.321237872872546,0.848403079736876,-1.14973992225627,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"sp|Q8VCR7|ABHEB_MOUSE","sp|Q8VCR7|ABHEB_MOUSE","6","6","6","Protein ABHD14B",1,6,6,6
"29","ABI1_MOUSE",-1.02387399167984,-0.483179747250801,-0.768474659019478,-0.219375862171795,-0.885778932379935,-0.714074138091753,-0.592221155102457,-0.510931954496805,-1.44564855609436,-0.76405698658909,-0.64821219125869,-0.684444864524593,-0.623726065030477,-0.675751545017738,-0.885590649616684,0.348483798120207,0.163016305974785,0.37649411204329,0.480534891987595,0.807631187194174,NA,-0.969023000862081,0.803949635310636,-0.131551485732947,1.66898024064847,-0.516200053601161,0.0468314654306053,0.446395556785376,0.712948289267983,-2.35205004256896,-0.117065641995281,0.262797199675461,0.143987837641897,0.79943348302152,0.934242550874741,-0.0520254799872601,0.346921654498152,0.844326366312773,-0.261864584586206,0.363027819867852,0.848403079736876,-0.209839104598946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8CBW3|ABI1_MOUSE","sp|Q8CBW3|ABI1_MOUSE","9","9","8","Abl interactor 1",1,9,9,8
"30","ABR_MOUSE",-4.95474151898281,-1.57535917246303,-2.15581164960968,-2.34518877512051,-3.98943467530196,-2.28021061837129,-2.08838840327246,-2.21587810954012,-1.98521066672724,-1.42542406290092,-2.13983904923538,-2.2434346465223,-2.75777527904401,-2.64347795162146,-1.94847710634646,1.50081714885753,0.900838255748816,0.364487395487917,0.512733825415071,0.817296216501022,NA,-2.49069982937361,0.86961696142277,0.29243923922039,0.104130527925214,-1.53083898426031,0.168742095593571,0.359482101946555,0.232711657913756,0.462077737775189,1.01870617789167,0.308321726529264,0.20531058741554,0.901274289670981,0.97117510091609,0.114297327422552,0.364227141864643,0.844326366312773,0.809298172697548,0.226592261367163,0.848403079736876,0.695000845274996,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q5SSL4|ABR_MOUSE","sp|Q5SSL4|ABR_MOUSE","7","7","7","Active breakpoint cluster region-related protein",1,7,7,7
"31","ABRAL_MOUSE",-0.425239953142952,0.441041786933312,0.531193796185711,-2.50032423481179,-1.55325489220858,-0.711088431293916,0.0638438894805446,-0.92583207387354,-2.31087156257,0.35152698944125,0.334038276040374,0.0113988864866279,-0.488332151208929,-0.781582876973873,-0.403476852650436,1.40893125503533,0.667333353532773,1.28117599948572,0.891787550056374,0.954177427346734,NA,0.124198973502114,0.935857554619828,1.02032505350567,-1.82004143448654,-0.932689291095256,-0.143625406785809,0.582443767760896,-0.344828447525051,-1.64253464884519,0.851987088280494,0.835601120935413,0.533305670133432,0.724668611504688,0.903237280717719,-0.293250725764945,0.931913719082311,0.986867479736884,0.0848552985584927,0.625282589878204,0.899351809892233,0.378106024323437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q4KML4|ABRAL_MOUSE","sp|Q4KML4|ABRAL_MOUSE","4","4","4","Costars family protein ABRACL",1,4,4,4
"32","ACACA_MOUSE",-4.98480401961152,-2.02899862745384,-6.10362029659652,-2.1068701128839,-1.95157702039909,-5.24313938277518,-5.349558588979,-1.89211478080119,-5.56524517194053,-2.35825411031535,-2.14918740646025,-2.06602233146344,-3.80607326413645,-3.60909744323861,-3.03467725504489,2.05859289919402,1.94890580200251,1.69151873432057,0.840715550624219,0.930628092877272,NA,-0.854350283915125,0.827472721776658,-1.49094529073397,0.783164643839203,0.871524823524557,-1.00134046063824,-1.0618918994156,0.905358229063037,-1.18461535685505,0.640129723047499,0.759086537051749,0.80640661325528,NA,NA,NA,0.584395145740476,0.878515167713131,0.771396009091558,0.672096741123068,0.912000482504871,0.574420188193725,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"sp|Q5SWU9|ACACA_MOUSE;sp|E9Q4Z2|ACACB_MOUSE","sp|Q5SWU9|ACACA_MOUSE","6;1","6;1","6;1","Acetyl-CoA carboxylase 1",2,6,6,6
"33","ACAD9_MOUSE",-2.02946951291244,-1.50133438930271,-0.94337925352006,-2.14765770231886,-0.921962349063058,-1.58659947500064,-1.0048710965184,-0.871484355399385,-2.15500894367205,-1.3581308662489,-1.57328868445756,-1.27858226220023,-1.65546021451352,-1.09622931899537,-1.59125268914469,0.551650670653394,0.331505902504481,0.395917668284291,0.195391935757364,0.766529100739804,NA,-1.2297954323962,-0.113477993236722,1.06586990562227,-1.47960941188558,1.11113874473063,-0.293702518857093,0.935894803349345,1.21783391061053,-1.49514770607431,0.189210813069928,-0.265567545536863,0.357352430604059,0.143734218607077,0.790992442281521,0.559230895518149,0.856853111230929,0.975228942524432,0.0642075253688317,0.105151807412202,0.848403079736876,-0.495023370149317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8JZN5|ACAD9_MOUSE","sp|Q8JZN5|ACAD9_MOUSE","11","11","11","Complex I assembly factor ACAD9, mitochondrial",1,11,11,11
"34","ACADL_MOUSE",2.53627062604427,2.89272192322629,2.81227135288292,3.03329160439918,2.95140493774191,2.79122331993166,2.9649628705255,3.25534913247109,2.47098378602883,2.41692431131033,2.36876329558881,2.91888174170768,2.81863887663817,2.99073506516754,2.54388828365891,0.209233892752625,0.193249929747272,0.253458590355604,0.0516579311887241,0.733765936077016,NA,-0.896673999276433,0.391339142246158,0.10063633750271,0.899278370078095,0.603386326469722,0.0245806652166431,0.652377018144001,1.70166853275042,-1.13258366933001,-1.32792399888329,-1.50195063772232,0.485865912804283,0.272610251178566,0.790992442281521,0.172096188529375,0.147345467413059,0.844326366312773,-0.274750592979254,0.0333496054191121,0.848403079736876,-0.446846781508629,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P51174|ACADL_MOUSE","sp|P51174|ACADL_MOUSE","25","25","25","Long-chain specific acyl-CoA dehydrogenase, mitochondrial",1,25,25,25
"35","ACADM_MOUSE",1.65672063675721,1.92354692566302,1.83760400528149,1.61197428511672,1.5024529408118,1.75613557184057,2.14442840806649,1.70457227353691,1.63493057433899,1.59020368423056,1.38471784070453,1.76021268426292,1.75746146320461,1.77689729856394,1.59251619588425,0.147560655315987,0.26836590723355,0.156105301895636,0.391606073708891,0.795466368315593,NA,-0.262204057482114,1.07711522887875,0.645729658644357,-0.486805808651934,-1.03654192834714,0.236803519527876,2.1858171884798,-0.0220155052753247,-0.371578028717871,-0.596082093841348,-1.62750652520869,0.25726835199363,0.904290932280183,0.971220359833815,0.0194358353593342,0.175663032626116,0.844326366312773,-0.16494526732036,0.290120770697211,0.848403079736876,-0.184381102679694,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P45952|ACADM_MOUSE","sp|P45952|ACADM_MOUSE","18","18","18","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",1,18,18,18
"36","ACADS_MOUSE",0.517670815923669,0.998377236388222,0.731050616210418,0.815863646489202,0.311739348762202,0.672405899821207,1.13695898722921,1.04702331901041,0.861410328053886,1.05037175214901,0.612182940764335,0.823295294261701,0.765740578752878,0.792031888705758,0.836815078807232,0.199477765783877,0.378147517055914,0.179679122354446,0.931012152152946,0.971824959235463,NA,-1.14912292432226,0.82000889271695,-0.275048986528676,0.072373118339546,-1.99268603655472,-0.515277059271362,1.38768538552989,1.01927926853823,0.258947326653423,1.03299555346753,-0.761970133768963,0.102815595200401,0.907360720872534,0.972724780739584,0.0262913099528799,0.615681973577512,0.891328914547061,0.0710745000543547,0.84038881088883,0.96378437032492,0.0447831901014748,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q07417|ACADS_MOUSE","sp|Q07417|ACADS_MOUSE","15","15","15","Short-chain specific acyl-CoA dehydrogenase, mitochondrial",1,15,15,15
"37","ACADV_MOUSE",1.57670683355285,1.7021038245366,1.78956822420412,1.28565497919793,1.58331162204302,1.94739945013704,1.70458903156049,2.02986127231151,1.7578882796068,1.89126503592136,1.73015503341618,2.01755636506502,1.58850846537287,1.81629034401302,1.84921617850234,0.219991245921855,0.207812742003717,0.132442271962925,0.164932174872165,0.764936630107464,NA,-0.828578377535944,-0.233604172596523,0.181390328024502,-2.20953931034969,-0.797240474210621,0.930256049820189,-0.221812549356241,1.32151469726624,0.0310777112588103,0.663913706150671,-0.100508907951148,1.26313129947976,0.183094027370254,0.790992442281521,0.227781878640143,0.0989343447286813,0.844326366312773,0.260707713129467,0.799783011557154,0.956001980726085,0.0329258344893244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P50544|ACADV_MOUSE","sp|P50544|ACADV_MOUSE","25","25","25","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",1,25,25,25
"38","ACAP2_MOUSE",-3.73890858987463,-3.66206915814747,-3.70459949053306,-4.64127157389077,-5.4127813248283,-4.55397484542033,-3.91492590726591,-4.33988692515983,-2.05381366795847,-4.17297345687402,-4.26610558067218,-4.06161213425153,-3.93671220311148,-4.5553922506686,-3.63862620993905,0.470756586022291,0.630279756901732,1.05984357751322,0.272726507464739,0.770704478026563,NA,0.382582762660559,0.479072756077531,0.42566591274638,-0.750546366880669,-1.71935846134571,-0.640924775907103,0.161551588761919,-0.372086998840517,2.49861608393765,-0.16248785040733,-0.279437153781953,-0.0226474970207517,0.170752067187231,0.790992442281521,-0.618680047557115,0.633428137556099,0.893538819442559,0.298085993172432,0.198511733223441,0.848403079736876,0.916766040729547,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"sp|Q6ZQK5|ACAP2_MOUSE","sp|Q6ZQK5|ACAP2_MOUSE","4","4","4","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",1,4,4,4
"39","ACBP_MOUSE",2.69183558287712,2.10113641993232,1.82198581424182,2.41118221821829,1.73109447800625,2.05137808206438,2.01619818267445,0.953972239497794,2.89630927474656,2.3201990470342,2.37115121821147,2.13086725257266,2.25653500881739,1.68816074556072,2.42963169814122,0.376998706048159,0.510036424026614,0.327843268500484,0.0733312880543353,0.733765936077016,NA,1.13764956687652,-0.0474259541123365,-0.607464921873552,0.57459572626794,-0.789813407193504,-0.147252383319418,-0.217831182500404,-2.34889559224562,1.54786983147393,0.392062999363992,0.49428452698965,0.0122207902728007,0.12749702544931,0.790992442281521,-0.56837426325667,0.514747153656286,0.861008694535009,0.173096689323836,0.0570990991722028,0.848403079736876,0.741470952580507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P31786|ACBP_MOUSE","sp|P31786|ACBP_MOUSE","7","7","7","Acyl-CoA-binding protein",1,7,7,7
"40","ACD10_MOUSE",-2.98508224399357,-2.63763578497137,-2.73708655966671,-2.83240383232981,-4.10003238384706,-3.11824793381309,-2.91211025774111,-2.64554638834212,-3.48766876452044,-3.33569195566325,-3.21791337909242,-2.54267326684104,-2.79805210524037,-3.19398424093584,-3.14598684152929,0.147885662491679,0.634270248934193,0.417091222250976,0.427032513855884,0.795466368315593,NA,0.137238375882917,0.919882741428691,0.695863798528792,0.481155821366183,-2.37425489786219,-0.162725472114172,0.301612230904768,0.902063624280086,-0.994868451731856,-0.652531409413341,-0.387227973613256,1.13379161234337,0.303251008657144,0.790992442281521,-0.39593213569548,0.195771339074594,0.844326366312773,-0.347934736288924,0.904128977116109,0.974428607324683,0.0479973994065563,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8K370|ACD10_MOUSE","sp|Q8K370|ACD10_MOUSE","5","5","5","Acyl-CoA dehydrogenase family member 10",1,5,5,5
"41","ACDSB_MOUSE",-5.56056253742388,-0.861778695955405,-1.01012353580666,-0.973922956015048,-4.2532311544919,-1.34274503512477,-1.03978191112298,-0.931268551876709,-1.54997504404543,-0.932059580778255,-0.994619646335043,-1.02752762328969,-2.10159693130025,-1.89175666315409,-1.12604547361211,2.3068416423504,1.58391644676039,0.285380051985617,0.68171760460713,0.86255113277471,NA,-2.5143953122741,0.551070495608427,0.454290977826287,0.477908076062929,-1.66149809691777,0.237290181976177,0.43494198487046,0.505735620775183,0.102094240186494,0.505219557016443,0.464405646784878,0.442936628084597,0.886308972824314,0.96513578530452,0.209840268146159,0.461197931996038,0.861008694535009,0.975551457688143,0.407631406168431,0.849800198774195,0.765711189541983,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9DBL1|ACDSB_MOUSE","sp|Q9DBL1|ACDSB_MOUSE","5","5","5","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",1,5,5,5
"42","ACE_MOUSE",-3.39216231795756,-3.52771358986793,-3.81753205623044,-3.2485298046749,-0.557501510154371,-3.39579821604793,-6.24094125114682,-2.82264384377084,-4.32576102317689,-4.879663608058,-2.65776325262109,-3.30769350386512,-3.49648444218271,-3.25422120527999,-3.79272034693028,0.242494974528935,2.33802600608621,0.998157746360917,0.876436182047865,0.94709387745055,NA,0.0903796406718366,-0.00978202566787776,-0.223934944469594,0.196512705070276,2.18496972467485,0.0876929996227317,-2.0146426210919,0.511208737897235,-0.599475944521064,-1.00876613493886,0.633042450881914,0.152795411870451,0.849625483645076,0.947229845526589,0.242263236902716,0.60055422975113,0.889352861642155,-0.296235904747569,0.693310530714831,0.925033206419252,-0.538499141650286,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"sp|P09470|ACE_MOUSE","sp|P09470|ACE_MOUSE","3","3","3","Angiotensin-converting enzyme",1,3,3,3
"43","ACINU_MOUSE",-0.0661704542224655,-0.152458897750513,-0.0868732796367091,0.428509823914911,0.19189665774438,0.0483848135502924,0.248891698579627,0.112975828500044,0.184207325382527,-0.130606763847954,0.16229421617917,0.208033929711888,0.0307517980763059,0.150537249593586,0.105982176856408,0.267710781803816,0.0879965507317894,0.158828111238859,0.669064281243951,0.858384421107457,NA,-0.916679493622596,-1.40516250312516,-1.03387917935188,1.88372924161628,0.544250781081269,-0.268176638917379,0.866902435643485,0.0974761887318314,0.500721102486912,-1.2814565270253,0.376669942290299,0.635604650192232,0.447527835662721,0.811000072161349,0.11978545151728,0.649747976566723,0.897690321404952,0.0752303787801019,0.64571936956112,0.902411937348532,-0.044555072737178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9JIX8|ACINU_MOUSE","sp|Q9JIX8|ACINU_MOUSE","18","18","18","Apoptotic chromatin condensation inducer in the nucleus",1,18,18,18
"44","ACLY_MOUSE",1.37359640437479,1.72884899323167,1.63808209549965,2.18004396117304,2.05864963158968,1.63038785675461,1.82187707779965,2.15571429130031,1.56301508684069,1.90072663569032,1.76635116973143,1.9704994752892,1.73014286356979,1.91665721436106,1.80014809188791,0.335665127921272,0.236814661691497,0.179359909428057,0.605800375771181,0.833541781482577,NA,-1.78611916996615,-0.350717804388516,-0.71746229279049,1.47233962978464,0.981844720182357,-0.748550935486247,0.0251630303032924,1.37403537401061,-1.02077123442443,0.343755397034949,-0.199189913956797,0.625673199696774,0.402593048119677,0.791912867246023,0.186514350791273,0.729326440109169,0.938667472611371,0.0700052283181227,0.464744710292776,0.861413406092024,-0.11650912247315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q91V92|ACLY_MOUSE","sp|Q91V92|ACLY_MOUSE","34","34","34","ATP-citrate synthase",1,34,34,34
"45","ACO13_MOUSE",-1.18379036693605,-0.867489013438323,-0.274791149288781,-1.34002619965326,-0.765055961111894,-0.984270945275025,-0.949163302758322,-0.6341291555261,-1.41867074461941,-2.20487744092436,-2.38003455031248,-0.700243814500915,-0.916524182329104,-0.833154841167835,-1.67595663758929,0.470818756917232,0.163852292315531,0.773238744340034,0.0969901081293345,0.733765936077016,NA,-0.067312293083282,0.440682178237567,1.39258211423897,-0.318234201462408,0.605194355270407,0.253125043033469,0.309509526066425,0.815468806042748,-0.444540945333596,-1.70722493521167,-1.98853528117686,0.709285633378233,0.756040581966299,0.919950161219592,0.0833693411612684,0.15476214537531,0.844326366312773,-0.759432455260187,0.115256393062686,0.848403079736876,-0.842801796421456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9CQR4|ACO13_MOUSE","sp|Q9CQR4|ACO13_MOUSE","7","7","7","Acyl-coenzyme A thioesterase 13",1,7,7,7
"46","ACOC_MOUSE",-0.326586895427884,0.137085591917227,-0.295113935930598,-0.347085454008816,-0.998504323361271,-0.165006665403819,-0.229717286003531,-0.282595112919964,-0.500381405023074,0.172116018192629,0.0869709844807005,0.122407344481491,-0.207925173362518,-0.418955846922146,-0.0297217644670633,0.23099819369434,0.389346506363719,0.315710548447868,0.274927713355589,0.770704478026563,NA,-0.323771125861145,1.06988593045936,-0.229173078136059,-0.385383495778303,-2.3433485005418,0.161889407987439,-0.0326108383697338,-0.191545341960693,-0.846144031861973,1.17517663046221,0.919256815761285,1.02576762783942,0.394982631452992,0.791912867246023,-0.211030673559629,0.40044671216201,0.844326366312773,0.178203408895454,0.173498380276333,0.848403079736876,0.389234082455083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P28271|ACOC_MOUSE","sp|P28271|ACOC_MOUSE","17","17","17","Cytoplasmic aconitate hydratase",1,17,17,17
"47","ACON_MOUSE",3.95206203657741,4.05897103763736,4.20467569947564,4.08375606114625,4.00597342537634,4.1743937880532,4.37968586580509,4.42023099303073,3.63195582024636,3.90103237494647,3.96206236956875,4.19306872499314,4.07486620870917,4.24507101806634,3.92202982243868,0.103703189481283,0.192323602064972,0.230686302928675,0.0943597778469125,0.733765936077016,NA,-0.596170357228621,-0.100531738287617,0.574966644924243,0.0143735989671782,-0.346232877460141,0.434577298774663,1.38632767421235,1.57429810386431,-2.08020819692168,-0.832747920998054,-0.549808019318476,0.52115578947188,0.184876235185121,0.790992442281521,0.170204809357172,0.290941202085709,0.844326366312773,-0.152836386270487,0.0764608563467055,0.848403079736876,-0.32304119562766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q99KI0|ACON_MOUSE","sp|Q99KI0|ACON_MOUSE","43","43","43","Aconitate hydratase, mitochondrial",1,43,43,43
